datetime,ret_DE40,ret_FR40,ret_NL25,ret_IT40,ret_SP35,ret_UK100,ret_EU50
2024-06-11 10:00:00,-0.14873590765237701,-0.14536999216508573,-0.1490796231510252,-0.24965540218671325,-0.050476651193296265,-0.2517254240182537,-0.15935306043250536
2024-06-11 11:00:00,-0.5835541607990744,-1.0235503894026863,-0.4279460277768191,-0.7234465122749815,-0.5284321450893614,-0.5530980798362807,-0.8407952961296409
2024-06-11 12:00:00,0.13057744280486638,0.003833988306792641,0.1030911145381857,-0.02049600335110677,-0.11137098823505022,0.046514475408683385,0.04019858153140897
2024-06-11 13:00:00,-0.27768116108980156,-0.34308425126859854,-0.14870214016520952,-0.507883544818577,-0.48703208354062466,-0.18618785848521466,-0.29583736445661757
2024-06-11 14:00:00,0.05723271796325459,-0.025650562529225176,-0.014121915607005103,-0.17674875353883449,-0.09858840144270974,-0.19636244987966228,0.030227614163066546
2024-06-11 15:00:00,-0.002724624887442389,-0.019242240625861034,-0.22295583292463597,-0.15343535858635468,0.07171029349968235,0.012283955940622005,-0.020150727509444664
2024-06-11 16:00:00,0.19000079211888968,-0.0025659118610771832,0.34781131537088766,0.16817635923217703,0.3586749879453083,0.13011724661544247,0.15706809511829628
2024-06-11 17:00:00,-0.2112554143979883,-0.1900604142181047,-0.2661844327401602,-0.17703558612276554,-0.13491118905250385,-0.15591529716299457,-0.26191738388490704
2024-06-12 09:00:00,0.7195936173871608,0.5384214222511187,0.6268457103920524,0.802992725784813,0.4522614050255465,0.7856903546621333,0.6815672211811603
2024-06-12 10:00:00,-0.18144647569269834,-0.15610008927561986,0.04323529797021245,-0.24932548407913788,-0.29860214094367926,0.09503850993153432,-0.160423552492871
2024-06-12 11:00:00,0.031980140063719915,0.015364916803599455,-0.08432615258932859,0.13207327583135528,-0.21000056866610897,-0.16454689336770817,0.04013002180745178
2024-06-12 12:00:00,0.054180280787273244,0.061436070023997924,0.05946814034574966,0.2197352343174392,0.20553706007980446,0.018296364563415327,0.0802117633445177
2024-06-12 13:00:00,0.1650687845552941,0.2198364893535886,0.059432796765737456,0.13745505629839666,0.17660285013836363,0.11823574168569478,0.2002483748171303
2024-06-12 14:00:00,0.48281517850106676,0.2550176069032644,0.5042951109581153,0.2918304202962661,0.23143007347581676,0.2226833646122483,0.43913999270848636
2024-06-12 15:00:00,0.2687176804688539,0.17812616038612925,0.2812126187737672,0.08738331243598495,-0.04891171533070362,0.008508103974142348,0.258588253018926
2024-06-12 16:00:00,-0.05422280335891873,-0.03432821622344981,-0.17163887113128395,-0.014558583766692947,0.08980133171581493,-0.17395222526087079,-0.04570156955147147
2024-06-12 17:00:00,0.03597286503599119,0.012715528220164765,0.09980094297844402,-0.034949251131181636,-0.10492433962195304,-0.018264284243035205,0.03974167960900152
2024-06-13 09:00:00,-0.5258453476132917,-0.3987647415480725,-0.003217831074883887,-0.5755033265940104,-0.17541599002296124,-0.20966923837803692,-0.2884856514544327
2024-06-13 10:00:00,-0.19878574424801201,-0.3708871000881469,-0.23303150025948877,-0.425719961818057,-0.48241946047563583,-0.16487445799858072,-0.35528270340890483
2024-06-13 11:00:00,-0.3086840067193128,-0.2977032867265365,-0.16463034530025392,-0.08830672440803032,-0.17926613265741342,-0.02078125293984872,-0.28032536077719455
2024-06-13 12:00:00,-0.08410543518422794,-0.274104987757962,0.0053843627350382995,-0.22110858064748073,-0.0717965317219467,-0.10764263687382887,-0.12038041660792217
2024-06-13 13:00:00,0.04124763291642497,0.1223462292898611,0.032300089644411265,0.1621940786120243,0.2510626643793652,0.16752983074880679,0.06823336073199512
2024-06-13 14:00:00,0.013564582353733552,0.029598172850636116,-0.026916016807365457,0.1325088533111725,-0.07166789406069556,0.009774096209318453,-0.020063802960502582
2024-06-13 15:00:00,-0.44860559128700495,-0.6881664290395947,-0.38839609074912357,-0.6791197578001733,-0.5571745964605219,-0.32427632260883116,-0.6037936469354898
2024-06-13 16:00:00,-0.3034721481054067,-0.015548069479377332,-0.16227798528428294,-0.4543302743209075,-0.3764986502814091,-0.058849494121553686,-0.2749253773385141
2024-06-13 17:00:00,-0.2161571400503585,-0.1854674504602944,0.12119246194713222,-0.020835813862733685,0.11662230615685941,0.04291450882769711,-0.14180089482299696
2024-06-14 09:00:00,-0.28527559395216423,-1.1686723465649747,0.024869570046823247,-1.2430892438160568,-0.43826358678522415,-0.006129516689525031,-0.6324437190561215
2024-06-14 10:00:00,-0.29986679783052933,-0.32494684077002034,-0.11575014408905726,-0.468278801338573,-0.1634818354369156,-0.11039559538839207,-0.3064729433782755
2024-06-14 11:00:00,-0.475020915861225,-0.7579150728160067,-0.3882531339027356,-0.5861645890943447,-0.5057580504515995,-0.22361753534336282,-0.6157781316450817
2024-06-14 12:00:00,-0.2522349060966462,-0.17275522229790427,-0.34832241946969866,-0.5344829778415431,-0.41654711131638816,-0.0799847456366457,-0.2680192928841449
2024-06-14 13:00:00,0.050497904855154,0.12627355183945524,0.25591754913739945,0.030618962562578806,0.40375611615954266,0.2815085297394047,0.09904464008404941
2024-06-14 14:00:00,0.07209565741860957,-0.03321442599472137,0.04893086167008636,0.0,0.13696130701972106,0.15332817065924575,0.020621958334232554
2024-06-14 15:00:00,-0.05545358399974939,-0.25279081063323755,0.07389457319826441,-0.12866269178835466,-0.10955403478531087,-0.05271836866799726,-0.06187863734425657
2024-06-14 16:00:00,-0.21267211267576863,-0.2561025809545763,-0.20443011371270436,-0.19944774945436275,-0.02557988703982879,-0.08956231620364392,-0.2706529342434779
2024-06-14 17:00:00,0.13720585527230755,0.16014095823674748,-0.04572772486267071,0.2913665609818061,0.42760238929473265,0.06993908223172284,0.10338910372795543
2024-06-17 09:00:00,0.32255232026532066,0.3793101112053404,0.6480313151329994,0.7019178891257377,0.291615583236243,0.06253563815414036,0.6735419236430581
2024-06-17 10:00:00,-0.30534544080146037,-0.20345075333274465,-0.3902697811580126,-0.34423966242724885,-0.6096359257136685,-0.15579862196655317,-0.34959318322456046
2024-06-17 11:00:00,0.08876265450531015,0.003993211540900868,0.03800980698771279,-0.015259254767608718,-0.22843159729390639,-0.09580780215252939,0.06178178869444078
2024-06-17 12:00:00,-0.11929302274439837,0.046575689663139325,-0.05973618506868488,0.04577078073316884,-0.018297089898908277,0.06511016747118119,-0.08238420337031138
2024-06-17 13:00:00,0.2290278413044797,0.2922657977548925,0.22572393140986813,0.25897278503965776,0.22756049537917591,0.09697238274718768,0.3168075062832405
2024-06-17 14:00:00,-0.09698166144329051,-0.0836070517498607,-0.1117130717423864,-0.06087446352133389,-0.21475218093584603,-0.14733691244280397,-0.12331218037065463
2024-06-17 15:00:00,0.052658857743635726,0.026549495051810597,-0.04016042515486296,-0.12795712136292672,0.03658614706366384,-0.0614545071638787,-0.020566821675883973
2024-06-17 16:00:00,0.14121050183620423,0.4410165079296776,0.10850460038957233,0.2739936260122538,0.14438456314393208,0.05653953616120732,0.2978057017733593
2024-06-17 17:00:00,-0.038743815311352396,-0.017180427570583686,-0.0032534255863087016,0.05167016315074297,-0.16816403608337435,0.020886958627613906,-0.020509875576950002
2024-06-18 09:00:00,0.30842726668557907,0.20201360228696325,0.4900724360717772,0.9947472725868763,0.38890662320979336,0.3899070635288089,0.4114431882772356
2024-06-18 10:00:00,-0.13254031993785456,0.03560713499096477,-0.14363551454034265,-0.1897190920483597,0.18661222399941718,-0.028149879936948702,-0.0715227217296711
2024-06-18 11:00:00,0.22631687384735594,0.24363435309814452,0.18355761303077617,0.2799351656488299,0.3223363530378376,0.08564891810640027,0.25520373994273443
2024-06-18 12:00:00,-0.011027972463300688,0.12225181449637212,0.03451437234283093,0.12616592490498435,0.004532536816300524,-0.030580478883968032,0.10189941372473549
2024-06-18 13:00:00,-0.22081522880931484,-0.12882872821622024,-0.1478484014092503,-0.15622890707858406,-0.07435955908264795,0.0,-0.19982063577216072
2024-06-18 14:00:00,0.1104685635988663,0.22993499688238295,0.04319001514003648,0.0901618466115409,0.12692197816402245,0.11249007727752083,0.12238655275722565
2024-06-18 15:00:00,-0.08836508607928274,-0.06170205978685546,0.02158801441828226,-0.03906015313167731,0.16294905111945715,0.05864028022170171,-0.04077887710705531
2024-06-18 16:00:00,0.1424501665385221,0.15746174965450713,0.09169710394234792,0.015024941430991225,0.022610827064711517,0.023202281254677933,0.16912375532818133
2024-06-18 17:00:00,0.14334943874457134,0.1179338134959389,0.267060236474242,0.10511142778081854,0.24116529696966896,0.10739304441889544,0.1688382097394939
2024-06-19 09:00:00,-0.19081028443849643,-0.2005703159850149,-0.17760177749278816,0.3296327582832864,-0.0541438072713095,-0.22468077930604688,-0.1851268443807147
2024-06-19 10:00:00,-0.24926297977593564,-0.4247519355308524,-0.30535033786849536,-0.26061964305278235,-0.32095210109404154,-0.11620156772987449,-0.36719747501210775
2024-06-19 11:00:00,0.09126586377769225,0.013177313955393169,0.10260676052641159,-0.04500315098004529,0.07241719862784611,0.17119732222175335,0.0612932903038429
2024-06-19 12:00:00,0.03040345406654785,-0.03294654124068417,-0.010795755119576162,-0.0840601079234328,0.13112265462303396,0.19285702825950712,0.020422751015547424
2024-06-19 13:00:00,0.06575039949560584,0.1290883644095303,-0.005398314647478607,0.2399845161915745,0.1327559698089295,0.08288741195429197,0.11225063681840175
2024-06-19 14:00:00,-0.09394238155100418,-0.16204576397355222,-0.07020462234744464,-0.10492236708097484,-0.022565111725359792,0.0,-0.12246149096521873
2024-06-19 15:00:00,-0.024881880313825943,-0.039563222544856065,-0.08863619747334353,-0.21017557390830885,-0.1309781544090383,-0.026808998235179616,-0.10216592633657004
2024-06-19 16:00:00,0.02985751353327744,-0.06201386934369346,0.06162129048347323,-0.006011512047376954,-0.037970564228662004,0.0036561957287460562,0.008177116344464589
2024-06-19 17:00:00,-0.12446516167840035,-0.11885739833773011,-0.18714341400437384,-0.17449123698052155,-0.06422114000682173,-0.062173514867228205,-0.22511469886536808
2024-06-20 09:00:00,0.5310763163905057,0.49430986385969056,0.5356152928443406,0.6393154410211702,0.2521248946481558,0.2508953158861866,0.5862843002612742
2024-06-20 10:00:00,0.011011214933531077,0.032867275664477016,0.11301929527278856,0.1942850921990884,0.07217676402077809,-0.020681139482824618,0.10178946747241126
2024-06-20 11:00:00,0.11554461307056063,0.3320104096367764,0.05054823430800484,0.2981650165788762,0.18021432354648997,0.0,0.2438728193186727
2024-06-20 12:00:00,-0.1375682555396686,0.013100322286660528,-0.05054823430799758,-0.15493485408442445,-0.06303807708480348,-0.021902339987547974,-0.11982981540104429
2024-06-20 13:00:00,-0.029188799418584682,0.02226661000065919,0.11718982327406319,0.020870602341703116,0.036026624064561565,0.16172084190508768,0.02438380114899941
2024-06-20 14:00:00,-0.15434653855170632,-0.058951838057007135,-0.06879205723059682,0.1787124248858937,0.027011453020235245,0.002429897458426379,-0.060970654681236025
2024-06-20 15:00:00,0.385420585032357,0.4158499519648239,0.2652336307471393,0.16353962789753743,0.31908275129913144,0.3008506145066182,0.44625725694239615
2024-06-20 16:00:00,0.24972913265324517,0.24113200294525236,-0.008579548506526539,0.05940270754003039,0.1318297166462972,0.15371490732515822,0.12136169292325004
2024-06-20 17:00:00,0.0,-0.2737620502873049,0.026808645412493743,-0.029696942918001512,-0.10850024154340622,0.006046936321561794,-0.06066243563712106
2024-06-21 09:00:00,-0.13274532403914924,0.028715003786701623,-0.2007030645011613,-0.7303436744406923,-0.28481216720944624,-0.23973858195066866,-0.20855487184674631
2024-06-21 10:00:00,-0.2968454132070535,-0.34643501086754563,-0.26895039556820904,-0.10477160750060494,-0.45088585129352127,-0.059418068478255176,-0.40620739907251247
2024-06-21 11:00:00,-0.0357908825171776,-0.11793072282449257,-0.2372761820302486,-0.2999537321020922,-0.43023285315359333,-0.6730344091616062,-0.1018101938850392
2024-06-21 12:00:00,0.0027535996433165543,0.02621884888054688,0.11870846598182425,0.06006276739570184,0.10433158428089062,0.39609321573628836,0.0407365167764814
2024-06-21 13:00:00,-0.07437381723483716,-0.10098030430884225,-0.2235047979780189,-0.04504369314319724,-0.05532754500447737,-0.018246732364984836,-0.11002670276014101
2024-06-21 14:00:00,0.11016371440431781,0.131123484642555,0.07239682418527416,-0.030040404569757657,-0.004536402361525587,0.08998492751752918,0.061140890893160826
2024-06-21 15:00:00,-0.18735058764735826,-0.13112348464256568,-0.17081085234110244,-0.21053589141302523,-0.2953084482559124,0.11540261604730516,-0.2039485125275185
2024-06-21 16:00:00,0.4243416285791969,0.38239962784833115,0.3575039044999555,0.540485048676328,0.6783622045088399,0.28247750175178626,0.4928425754753052
2024-06-21 17:00:00,-0.10990280204366293,-0.2617596971401291,-0.21586158707893197,-0.2698773696728152,-0.20447499592155124,-0.32133508918454085,-0.18300499220830013
2024-06-24 09:00:00,0.3671521328077564,0.520228609391519,0.03456918191889012,0.7985208563495898,0.32822341404944305,0.3407034389406424,0.49739730820595096
2024-06-24 10:00:00,0.06571453842023359,0.08470545814111835,0.14031454341530797,0.3330709516021192,0.17587457013495153,0.21763583620253052,0.06073612366322855
2024-06-24 11:00:00,-0.12050966083367197,-0.07166917815551307,0.05930462803812925,0.044523598242192625,0.054053081440745145,-0.10029545704830262,-0.06073612366323223
2024-06-24 12:00:00,0.17523880765887487,0.24476629239119996,0.0484958222271888,0.15715813933277237,0.15299192127149042,0.06405569438453479,0.20231045359592167
2024-06-24 13:00:00,-0.012037842614277816,0.05460005595649037,-0.012929919852510519,-0.17199713624381333,-0.05756948976128138,0.05435472023373225,-0.04851719423207378
2024-06-24 14:00:00,-0.06294868248271421,-0.07800920904220217,-0.19199039474088858,-0.14851120276178081,-0.18462569019039435,-0.026569727575069604,-0.12139606953668186
2024-06-24 15:00:00,0.41800255930781305,0.3829606856108712,0.22108036375510753,0.44487357422863283,0.5438924546750423,0.23525874219675305,0.36374699094222906
2024-06-24 16:00:00,0.0,0.010364976752865076,-0.15308655612668923,0.07986748339121616,0.15050799279150098,-0.003615176511375088,-0.06860648398564191
2024-06-24 17:00:00,-0.09328435217857221,-0.18154238164162714,-0.07663125095057637,0.0,-0.03671022689646441,-0.23526725738207835,-0.14139702594160888
2024-06-25 09:00:00,-1.3063535884267332,-0.6092737527966378,-0.5163606504258096,-0.2131218708912843,-0.19093127346385613,0.09538010900991885,-0.638772488423636
2024-06-25 10:00:00,0.20548746963140138,-0.05878011833830357,0.26554970813555256,0.10365764292591254,0.05382034897858675,-0.17150798334167955,0.22352735323559292
2024-06-25 11:00:00,0.07998169121541537,0.019597212032698465,0.05951640393620514,-0.1866611901640246,-0.3143611631654615,-0.08465455402822522,0.020295914502099315
2024-06-25 12:00:00,0.002756848701569537,-0.09148653172278434,0.04866890639698295,-0.02966082864438933,-0.07199294780091135,0.006049131044162137,-0.0405959490818614
2024-06-25 13:00:00,-0.01599078052202401,-0.09811425209671024,-0.021627700843439047,-0.050443608084268,-0.06573882113996111,-0.08229955078747518,-0.07920953365715308
2024-06-25 14:00:00,0.06615215235728138,0.006543945870808746,0.08107977071584135,0.18384811025961137,0.25191423051501305,0.03389625357797,0.06093597848614878
2024-06-25 15:00:00,-0.09372846999059613,-0.032724012517713896,-0.0432343633449041,-0.356141586421536,-0.4909190026238408,-0.19627329473249866,-0.08125622565026423
2024-06-25 16:00:00,0.14166143087880803,0.1635130815021632,0.0,0.14260887483077167,0.15879893621434377,0.056983167259846645,0.09343896678208558
2024-06-25 17:00:00,0.12110737647847741,0.23238215110336935,0.1976445311037527,0.014843402135009835,0.1342409059688486,-0.13584321902671248,0.26359559445404074
2024-06-26 09:00:00,0.9984810261897006,0.39952942572039163,0.7203015543637097,0.31712186856223545,0.5074033238871315,0.7267922067105304,0.7364026378436885
2024-06-26 10:00:00,-0.24104281725891136,-0.2145323693897293,-0.32510583835580903,-0.24293788889899054,-0.20175488701455485,-0.07835054432553613,-0.28383089861198024
2024-06-26 11:00:00,-0.265162957125739,-0.40692346787698525,-0.12904753965874746,-0.16327745945955116,-0.269641271057632,-0.2209171976444098,-0.3028347626506059
2024-06-26 12:00:00,-0.33175892658583517,-0.35348679157916285,-0.35034234601942854,-0.18735507770329085,-0.3064749692409269,-0.31713779697355937,-0.40521156808683506
2024-06-26 13:00:00,-0.34829532988059436,-0.2797461783253323,-0.13723723119358938,-0.19963654912617132,-0.17981472186956168,-0.22454054500026513,-0.21746429048248778
2024-06-26 14:00:00,-0.4502309856309183,-0.5473034307428939,-0.3933024556208216,-0.44839773208451733,-0.6077943144734687,-0.2883932906163647,-0.46905357742039416
2024-06-26 15:00:00,0.43369395090404805,0.442031952220841,0.21147044855532154,0.38574295782970697,0.27260353092384015,0.1668097720885152,0.3978176307861409
2024-06-26 16:00:00,0.16029396160565923,0.2931685977475799,0.027079282889428336,0.19976154525970588,0.1713594478857899,0.16288826308645402,0.1790110122248632
2024-06-26 17:00:00,0.04127126560512277,0.039374213024441794,0.14934582821964554,-0.1400894416884562,-0.08065649382152282,-0.0826265569864765,0.06095331165189845
2024-06-27 09:00:00,0.22147307824224727,-0.11816917947659805,0.2041776081621043,0.13413218500340648,-0.3460195352273424,-0.06566387628474483,0.13193819088237835
2024-06-27 10:00:00,-0.1785690231509666,-0.17488383889345288,0.07120202255630088,-0.2774050995944098,-0.027296549885608076,-0.036498570877832696,-0.1624102025756501
2024-06-27 11:00:00,-0.18715258393823342,-0.3163558475192579,-0.1273363145252805,-0.24523376776191863,-0.22320116038435103,-0.1644086228149975,-0.2033843851102377
2024-06-27 12:00:00,0.1926517728092513,-0.04621895983976434,-0.007558946286491206,-0.12883896913302048,0.041033497587138965,-0.04266861787938427,0.04070998264985661
2024-06-27 13:00:00,0.08629764426328024,-0.062099083061321815,0.04858325916484217,-0.03598470688804131,-0.3808902079764578,-0.029269006770076468,-0.022388439517526306
2024-06-27 14:00:00,-0.07420049312762272,-0.10975860822459203,-0.035625415331914774,-0.18913244905378754,0.14631650865526305,0.21930902108369932,-0.08145478691760119
2024-06-27 15:00:00,0.1812818769665394,0.17582015356049963,0.07879072835713473,0.15913529855813335,0.2555398754865459,-0.07061373365238174,0.18318005610640894
2024-06-27 16:00:00,-0.07631806884914547,-0.22478753829103842,-0.11118848671564582,-0.38476037547118325,-0.04102489356879486,-0.1340597132028545,-0.17503159106898505
2024-06-27 17:00:00,0.10540243291601856,-0.28236061471896945,-0.03781065549305556,-0.03012184308209785,0.003647338810823422,-0.23809389700810624,-0.08151454466970937
2024-06-28 09:00:00,0.06362684170269112,-0.5724647526621436,0.18891047486010243,0.01506205569783593,0.005470758795622529,0.3782429654110326,-0.10606834242777978
2024-06-28 10:00:00,0.3830981967723737,0.10008474676638913,0.1422567326874299,0.2406848642973322,0.0820254871822779,0.0401804472741011,0.20387782551831035
2024-06-28 11:00:00,0.16373672615273327,0.036006001389179414,0.0893457902756882,0.06008081049497506,0.045540659487159726,0.14597477228989295,0.0610823816686893
2024-06-28 12:00:00,-0.008180472126871364,0.20645065505204538,-0.0667326842692174,0.09905448806317332,0.15468329411336923,0.018231873010807295,0.08138518018240617
2024-06-28 13:00:00,-0.3376185280442537,-0.3759252577503988,-0.2889707972488606,-0.5807147356019564,-0.4209343290250929,-0.2969853325144634,-0.34022300086122054
2024-06-28 14:00:00,-0.30143120328238154,-0.17377592631178063,-0.14804331619313857,-0.18122239431197004,-0.18734726400949098,-0.1341758148165337,-0.2656478256727854
2024-06-28 15:00:00,0.15630959056637989,0.022741714421960334,0.016219810912558565,0.11481230961328617,0.05486968587594479,-0.10991427793760718,0.18398516954823219
2024-06-28 16:00:00,0.06738452437987198,0.053489524015075514,-0.0822074920011193,0.06037462637923264,-0.02560210682746868,-0.12593921124619173,0.002042379372053854
2024-06-28 17:00:00,-0.01643106351016039,0.21100435179183097,0.1524629545507094,0.18090548102269638,0.1754258179580633,-0.09425244438219856,0.08166098896114415
2024-07-01 09:00:00,0.30299241635189256,1.7338378783204065,0.0,1.4266729196056172,1.0316859888792613,0.34109071964833443,1.0050743991695452
2024-07-01 10:00:00,0.03276003305301155,-0.48366416605971707,-0.04971414469778681,-0.20809496636408714,-0.339389877099882,0.10734326475954871,-0.2224785012478146
2024-07-01 11:00:00,-0.14203771849870866,-0.06853287210087204,-0.07569941207808528,0.05355150741589597,0.07249988989455564,-0.1378595393254747,-0.060761956784075886
2024-07-01 12:00:00,0.002733398023932486,0.10146465749883443,-0.009736940336477408,0.1693908280216842,0.12222450085438835,-0.0635036963394013,0.040512073151709044
2024-07-01 13:00:00,0.16113838169689018,0.12504197115887156,0.19347906139907042,0.1483525721963562,0.1509898255725301,0.10012210848599848,0.1254832280261741
2024-07-01 14:00:00,0.044199378108578755,0.06969237019163088,0.03562849237397525,0.09779227331431317,0.09030405988574275,-0.09767891278590012,0.12128564252092296
2024-07-01 15:00:00,0.14446654841628642,0.04205490855900502,-0.06262822794058846,0.005923731952856274,0.07669438567027045,0.2866607231466574,-0.060624433502739564
2024-07-01 16:00:00,-0.29624478482350997,-0.46093955076930593,-0.33432001407318773,-0.22238045101157794,-0.18145466582172254,-0.3942178426738903,-0.35234833853049946
2024-07-01 17:00:00,0.044793078579654456,-0.08187412970896288,0.04767373917410556,-0.005936920224383832,-0.3330711669290693,-0.21423639071004918,0.0608383543739274
2024-07-02 09:00:00,-0.780185268680281,-0.7598649450091297,-0.4908251790909755,-0.46118680927345307,-1.000427463061906,-0.476635957145011,-0.7631527621008264
2024-07-02 10:00:00,-0.04679598961192604,0.2565859541027618,0.15771758774490172,-0.11040492870931545,-0.02289534547629785,0.3993983618920942,0.04084883943975671
2024-07-02 11:00:00,-0.3281865278415682,-0.36313613599539774,-0.0924249656677738,-0.4128590328354495,-0.3854276589341551,-0.12886204342005825,-0.3272588877253735
2024-07-02 12:00:00,-0.013812956022176321,-0.08665569570186143,0.008702462802458058,-0.10498216267594575,-0.17945478185347288,-0.09214608877576166,-0.061480451153704034
2024-07-02 13:00:00,-0.12716879775527362,-0.14949082481236495,-0.0816153351540821,-0.03601927069903749,-0.0368510760077989,-0.2190338778384082,-0.08203277669269239
2024-07-02 14:00:00,-0.07416427171909122,0.3560074961491513,0.17077194136649076,0.3296920368617949,0.2374511027881911,0.2116585213594838,0.18447920617479746
2024-07-02 15:00:00,0.3228216506861852,0.17686527612935163,0.32009054960670064,0.23909513923096598,0.3615346202564729,-0.1205412200077636,0.32712506937306757
2024-07-02 16:00:00,0.14504065610514097,0.09959829514276367,-0.023835836208983587,-0.0836182874123726,-0.054971736750387135,-0.10466885579735286,0.10404660594068196
2024-07-02 17:00:00,0.01653120268264581,-0.03717176051085218,0.0021671289876018817,-0.005975411184764873,-0.09719064800850306,-0.04559598341418922,-0.04078968893233215
2024-07-03 09:00:00,0.5182426560313343,0.8633223236943398,0.8448429359744116,1.0905525132477274,0.6674249468399769,0.5065480801154743,0.8065788691669853
2024-07-03 10:00:00,0.21081401150797796,0.22222377471026739,0.14708963844984121,0.0738574289829631,0.22300409283680864,0.0698790630314691,0.21830097808862825
2024-07-03 11:00:00,0.27039518729273687,0.4089663584466465,0.17472308698893818,0.09740835530226977,0.12720798400709205,0.09799358926215246,0.34265936938344793
2024-07-03 12:00:00,-0.008183060523749959,0.12419357489291151,0.002141946815542463,0.06488623017466855,0.23581494021682833,0.006121412089250039,0.04023578222346469
2024-07-03 13:00:00,0.11395701946138562,0.06530313948341641,0.005354666325245137,0.053057435917712926,0.06792032754190822,-0.02693701652099727,0.058313143222650195
